Iteration; Energy; Damage
2950; 51.729324; 0.000000
2951; 51.629326; 0.000000
2952; 51.529327; 0.000000
2953; 51.429329; 0.000000
2954; 51.329330; 0.000000
2955; 51.229332; 0.000000
2956; 51.129333; 0.000000
2957; 51.029335; 0.000000
2958; 50.929337; 0.000000
2959; 50.829338; 0.000000
2960; 50.729340; 0.000000
2961; 50.629341; 0.000000
2962; 50.529343; 0.000000
2963; 50.429344; 0.000000
2964; 50.329346; 0.000000
2965; 50.229347; 0.000000
2966; 50.129349; 0.000000
2967; 50.029350; 0.000000
2968; 49.929352; 0.000000
2969; 49.829353; 0.000000
2970; 49.729355; 0.000000
2971; 49.629356; 0.000000
2972; 49.529358; 0.000000
2973; 49.429359; 0.000000
2974; 49.329361; 0.000000
2975; 49.229362; 0.000000
2976; 49.129364; 0.000000
2977; 49.029366; 0.000000
2978; 48.929367; 0.000000
2979; 48.829369; 0.000000
2980; 48.729370; 0.000000
2981; 48.629372; 0.000000
2982; 48.529373; 0.000000
2983; 48.429375; 0.000000
2984; 48.329376; 0.000000
2985; 48.229378; 0.000000
2986; 48.129379; 0.000000
2987; 48.029381; 0.000000
2988; 47.929382; 0.000000
2989; 47.829384; 0.000000
2990; 47.729385; 0.000000
2991; 47.629387; 0.000000
2992; 47.529388; 0.000000
2993; 47.429390; 0.000000
2994; 47.329391; 0.000000
2995; 47.229393; 0.000000
2996; 47.129395; 0.000000
2997; 47.029396; 0.000000
2998; 46.929398; 0.000000
2999; 46.829399; 0.000000
3000; 46.729401; 0.000000
3001; 46.629402; 0.000000
3002; 46.529404; 0.000000
3003; 46.429405; 0.000000
3004; 46.329407; 0.000000
3005; 46.229408; 0.000000
3006; 46.129410; 0.000000
3007; 46.029411; 0.000000
3008; 45.929413; 0.000000
3009; 45.829414; 0.000000
3010; 45.729416; 0.000000
3011; 45.629417; 0.000000
3012; 45.529419; 0.000000
3013; 45.429420; 0.000000
3014; 45.329422; 0.000000
3015; 45.229424; 0.000000
3016; 45.129425; 0.000000
3017; 45.029427; 0.000000
3018; 44.929428; 0.000000
3019; 44.829430; 0.000000
3020; 44.729431; 0.000000
3021; 44.629433; 0.000000
3022; 44.529434; 0.000000
3023; 44.429436; 0.000000
3024; 44.329437; 0.000000
3025; 44.229439; 0.000000
3026; 44.129440; 0.000000
3027; 44.029442; 0.000000
3028; 43.929443; 0.000000
3029; 43.829445; 0.000000
3030; 43.729446; 0.000000
3031; 43.629448; 0.000000
3032; 43.529449; 0.000000
3033; 43.429451; 0.000000
3034; 43.329453; 0.000000
3035; 43.229454; 0.000000
3036; 43.129456; 0.000000
3037; 43.029457; 0.000000
3038; 42.929459; 0.000000
3039; 42.829460; 0.000000
3040; 42.729462; 0.000000
3041; 42.629463; 0.000000
3042; 42.529465; 0.000000
3043; 42.429466; 0.000000
3044; 42.329468; 0.000000
3045; 42.229469; 0.000000
3046; 42.129471; 0.000000
3047; 42.029472; 0.000000
3048; 41.929474; 0.000000
3049; 41.829475; 0.000000
3050; 41.729477; 0.000000
3051; 41.629478; 0.000000
3052; 41.529480; 0.000000
3053; 41.429482; 0.000000
3054; 41.329483; 0.000000
3055; 41.229485; 0.000000
3056; 41.129486; 0.000000
3057; 41.029488; 0.000000
3058; 40.929489; 0.000000
3059; 40.829491; 0.000000
3060; 40.729492; 0.000000
3061; 40.629494; 0.000000
3062; 40.529495; 0.000000
3063; 40.429497; 0.000000
3064; 40.329498; 0.000000
3065; 40.229500; 0.000000
3066; 40.129501; 0.000000
3067; 40.029503; 0.000000
3068; 39.929504; 0.000000
3069; 39.829506; 0.000000
3070; 39.729507; 0.000000
3071; 39.629509; 0.000000
3072; 39.529510; 0.000000
3073; 39.429512; 0.000000
3074; 39.329514; 0.000000
3075; 39.229515; 0.000000
3076; 39.129517; 0.000000
3077; 39.029518; 0.000000
3078; 38.929520; 0.000000
3079; 38.829521; 0.000000
3080; 38.729523; 0.000000
3081; 38.629524; 0.000000
3082; 38.529526; 0.000000
3083; 38.429527; 0.000000
3084; 38.329529; 0.000000
3085; 38.229530; 0.000000
3086; 38.129532; 0.000000
3087; 38.029533; 0.000000
3088; 37.929535; 0.000000
3089; 37.829536; 0.000000
3090; 37.729538; 0.000000
3091; 37.629539; 0.000000
3092; 37.529541; 0.000000
3093; 37.429543; 0.000000
3094; 37.329544; 0.000000
3095; 37.229546; 0.000000
3096; 37.129547; 0.000000
3097; 37.029549; 0.000000
3098; 36.929550; 0.000000
3099; 36.829552; 0.000000
3100; 36.729553; 0.000000
3101; 36.629555; 0.000000
3102; 36.529556; 0.000000
3103; 36.429558; 0.000000
3104; 36.329559; 0.000000
3105; 36.229561; 0.000000
3106; 36.129562; 0.000000
3107; 36.029564; 0.000000
3108; 35.929565; 0.000000
3109; 35.829567; 0.000000
3110; 35.729568; 0.000000
3111; 35.629570; 0.000000
3112; 35.529572; 0.000000
3113; 35.429573; 0.000000
3114; 35.329575; 0.000000
3115; 35.229576; 0.000000
3116; 35.129578; 0.000000
3117; 35.029579; 0.000000
3118; 34.929581; 0.000000
3119; 34.829582; 0.000000
3120; 34.729584; 0.000000
3121; 34.629585; 0.000000
3122; 34.529587; 0.000000
3123; 34.429588; 0.000000
3124; 34.329590; 0.000000
3125; 34.229591; 0.000000
3126; 34.129593; 0.000000
3127; 34.029594; 0.000000
3128; 33.929596; 0.000000
3129; 33.829597; 0.000000
3130; 33.729599; 0.000000
3131; 33.629601; 0.000000
3132; 33.529602; 0.000000
3133; 33.429604; 0.000000
3134; 33.329605; 0.000000
3135; 33.229607; 0.000000
3136; 33.129608; 0.000000
3137; 33.029610; 0.000000
3138; 32.929611; 0.000000
3139; 32.829613; 0.000000
3140; 32.729614; 0.000000
3141; 32.629616; 0.000000
3142; 32.529617; 0.000000
3143; 32.429619; 0.000000
3144; 32.329620; 0.000000
3145; 32.229622; 0.000000
3146; 32.129623; 0.000000
3147; 32.029625; 0.000000
3148; 31.929625; 0.000000
3149; 31.829624; 0.000000
3150; 31.729624; 0.000000
3151; 31.629623; 0.000000
3152; 31.529623; 0.000000
3153; 31.429623; 0.000000
3154; 31.329622; 0.000000
3155; 31.229622; 0.000000
3156; 31.129622; 0.000000
3157; 31.029621; 0.000000
3158; 30.929621; 0.000000
3159; 30.829620; 0.000000
3160; 30.729620; 0.000000
3161; 30.629620; 0.000000
3162; 30.529619; 0.000000
3163; 30.429619; 0.000000
3164; 30.329618; 0.000000
3165; 30.229618; 0.000000
3166; 30.129618; 0.000000
3167; 30.029617; 0.000000
3168; 29.929617; 0.000000
3169; 29.829617; 0.000000
3170; 29.729616; 0.000000
3171; 29.629616; 0.000000
3172; 29.529615; 0.000000
3173; 29.429615; 0.000000
3174; 29.329615; 0.000000
3175; 29.229614; 0.000000
3176; 29.129614; 0.000000
3177; 29.029613; 0.000000
3178; 28.929613; 0.000000
3179; 28.829613; 0.000000
3180; 28.729612; 0.000000
3181; 28.629612; 0.000000
3182; 28.529612; 0.000000
3183; 28.429611; 0.000000
3184; 28.329611; 0.000000
3185; 28.229610; 0.000000
3186; 28.129610; 0.000000
3187; 28.029610; 0.000000
3188; 27.929609; 0.000000
3189; 27.829609; 0.000000
3190; 27.729609; 0.000000
3191; 27.629608; 0.000000
3192; 27.529608; 0.000000
3193; 27.429607; 0.000000
3194; 27.329607; 0.000000
3195; 27.229607; 0.000000
3196; 27.129606; 0.000000
3197; 27.029606; 0.000000
3198; 26.929605; 0.000000
3199; 26.829605; 0.000000
3200; 26.729605; 0.000000
3201; 26.629604; 0.000000
3202; 26.529604; 0.000000
3203; 26.429604; 0.000000
3204; 26.329603; 0.000000
3205; 26.229603; 0.000000
3206; 26.129602; 0.000000
3207; 26.029602; 0.000000
3208; 25.929602; 0.000000
3209; 25.829601; 0.000000
3210; 25.729601; 0.000000
3211; 25.629601; 0.000000
3212; 25.529600; 0.000000
3213; 25.429600; 0.000000
3214; 25.329599; 0.000000
3215; 25.229599; 0.000000
3216; 25.129599; 0.000000
3217; 25.029598; 0.000000
3218; 24.929598; 0.000000
3219; 24.829597; 0.000000
3220; 24.729597; 0.000000
3221; 24.629597; 0.000000
3222; 24.529596; 0.000000
3223; 24.429596; 0.000000
3224; 24.329596; 0.000000
3225; 24.229595; 0.000000
3226; 24.129595; 0.000000
3227; 24.029594; 0.000000
3228; 23.929594; 0.000000
3229; 23.829594; 0.000000
3230; 23.729593; 0.000000
3231; 23.629593; 0.000000
3232; 23.529593; 0.000000
3233; 23.429592; 0.000000
3234; 23.329592; 0.000000
3235; 23.229591; 0.000000
3236; 23.129591; 0.000000
3237; 23.029591; 0.000000
3238; 22.929590; 0.000000
3239; 22.829590; 0.000000
3240; 22.729589; 0.000000
3241; 22.629589; 0.000000
3242; 22.529589; 0.000000
3243; 22.429588; 0.000000
3244; 22.329588; 0.000000
3245; 22.229588; 0.000000
3246; 22.129587; 0.000000
3247; 22.029587; 0.000000
3248; 21.929586; 0.000000
3249; 21.829586; 0.000000
3250; 21.729586; 0.000000
3251; 21.629585; 0.000000
3252; 21.529585; 0.000000
3253; 21.429585; 0.000000
3254; 21.329584; 0.000000
3255; 21.229584; 0.000000
3256; 21.129583; 0.000000
3257; 21.029583; 0.000000
3258; 20.929583; 0.000000
3259; 20.829582; 0.000000
3260; 20.729582; 0.000000
3261; 20.629581; 0.000000
3262; 20.529581; 0.000000
3263; 20.429581; 0.000000
3264; 20.329580; 0.000000
3265; 20.229580; 0.000000
3266; 20.129580; 0.000000
3267; 20.029579; 0.000000
3268; 19.929579; 0.000000
3269; 19.829578; 0.000000
3270; 19.729578; 0.000000
3271; 19.629578; 0.000000
3272; 19.529577; 0.000000
3273; 19.429577; 0.000000
3274; 19.329576; 0.000000
3275; 19.229576; 0.000000
3276; 19.129576; 0.000000
3277; 19.029575; 0.000000
3278; 18.929575; 0.000000
3279; 18.829575; 0.000000
3280; 18.729574; 0.000000
3281; 18.629574; 0.000000
3282; 18.529573; 0.000000
3283; 18.429573; 0.000000
3284; 18.329573; 0.000000
3285; 18.229572; 0.000000
3286; 18.129572; 0.000000
3287; 18.029572; 0.000000
3288; 17.929571; 0.000000
3289; 17.829571; 0.000000
3290; 17.729570; 0.000000
3291; 17.629570; 0.000000
3292; 17.529570; 0.000000
3293; 17.429569; 0.000000
3294; 17.329569; 0.000000
3295; 17.229568; 0.000000
3296; 17.129568; 0.000000
3297; 17.029568; 0.000000
3298; 16.929567; 0.000000
3299; 16.829567; 0.000000
3300; 16.729567; 0.000000
3301; 16.629566; 0.000000
3302; 16.529566; 0.000000
3303; 16.429565; 0.000000
3304; 16.329565; 0.000000
3305; 16.229565; 0.000000
3306; 16.129564; 0.000000
3307; 16.029564; 0.000000
3308; 15.929564; 0.000000
3309; 15.829563; 0.000000
3310; 15.729563; 0.000000
3311; 15.629562; 0.000000
3312; 15.529562; 0.000000
3313; 15.429562; 0.000000
3314; 15.329561; 0.000000
3315; 15.229561; 0.000000
3316; 15.129560; 0.000000
3317; 15.029560; 0.000000
3318; 14.929560; 0.000000
3319; 14.829559; 0.000000
3320; 14.729559; 0.000000
3321; 14.629559; 0.000000
3322; 14.529558; 0.000000
3323; 14.429558; 0.000000
3324; 14.329557; 0.000000
3325; 14.229557; 0.000000
3326; 14.129557; 0.000000
3327; 14.029556; 0.000000
3328; 13.929556; 0.000000
3329; 13.829556; 0.000000
3330; 13.729555; 0.000000
3331; 13.629555; 0.000000
3332; 13.529554; 0.000000
3333; 13.429554; 0.000000
3334; 13.329554; 0.000000
3335; 13.229553; 0.000000
3336; 13.129553; 0.000000
3337; 13.029552; 0.000000
3338; 12.929552; 0.000000
3339; 12.829552; 0.000000
3340; 12.729551; 0.000000
3341; 12.629551; 0.000000
3342; 12.529551; 0.000000
3343; 12.429550; 0.000000
3344; 12.329550; 0.000000
3345; 12.229549; 0.000000
3346; 12.129549; 0.000000
3347; 12.029549; 0.000000
3348; 11.929548; 0.000000
3349; 11.829548; 0.000000
3350; 11.729548; 0.000000
3351; 11.629547; 0.000000
3352; 11.529547; 0.000000
3353; 11.429546; 0.000000
3354; 11.329546; 0.000000
3355; 11.229546; 0.000000
3356; 11.129545; 0.000000
3357; 11.029545; 0.000000
3358; 10.929544; 0.000000
3359; 10.829544; 0.000000
3360; 10.729544; 0.000000
3361; 10.629543; 0.000000
3362; 10.529543; 0.000000
3363; 10.429543; 0.000000
3364; 10.329542; 0.000000
3365; 10.229542; 0.000000
3366; 10.129541; 0.000000
3367; 10.029541; 0.000000
3368; 9.929541; 0.000000
3369; 9.829540; 0.000000
3370; 9.729540; 0.000000
3371; 9.629539; 0.000000
3372; 9.529539; 0.000000
3373; 9.429539; 0.000000
3374; 9.329538; 0.000000
3375; 9.229538; 0.000000
3376; 9.129538; 0.000000
3377; 9.029537; 0.000000
3378; 8.929537; 0.000000
3379; 8.829536; 0.000000
3380; 8.729536; 0.000000
3381; 8.629536; 0.000000
3382; 8.529535; 0.000000
3383; 8.429535; 0.000000
3384; 8.329535; 0.000000
3385; 8.229534; 0.000000
3386; 8.129534; 0.000000
3387; 8.029533; 0.000000
3388; 7.929533; 0.000000
3389; 7.829534; 0.000000
3390; 7.729534; 0.000000
3391; 7.629534; 0.000000
3392; 7.529534; 0.000000
3393; 7.429534; 0.000000
3394; 7.329534; 0.000000
3395; 7.229534; 0.000000
3396; 7.129534; 0.000000
3397; 7.029534; 0.000000
3398; 6.929534; 0.000000
3399; 6.829535; 0.000000
3400; 6.729535; 0.000000
3401; 6.629535; 0.000000
3402; 6.529535; 0.000000
3403; 6.429535; 0.000000
3404; 6.329535; 0.000000
3405; 6.229535; 0.000000
3406; 6.129535; 0.000000
3407; 6.029535; 0.000000
3408; 5.929535; 0.000000
3409; 5.829535; 0.000000
3410; 5.729536; 0.000000
3411; 5.629536; 0.000000
3412; 5.529536; 0.000000
3413; 6.529536; 0.000000
3414; 7.529536; 0.000000
3415; 8.529535; 0.000000
3416; 8.429535; 0.000000
3417; 9.429535; 0.000000
3418; 10.429535; 0.000000
3419; 11.429535; 0.000000
3420; 12.429535; 0.000000
3421; 13.429535; 0.000000
3422; 14.429535; 0.000000
3423; 15.429535; 0.000000
3424; 16.429535; 0.000000
3425; 17.429535; 0.000000
3426; 18.429535; 0.000000
3427; 19.429535; 0.000000
3428; 20.429535; 0.000000
3429; 21.429535; 0.000000
3430; 22.429535; 0.000000
3431; 23.429535; 0.000000
3432; 24.429535; 0.000000
3433; 25.429535; 0.000000
3434; 26.429535; 0.000000
3435; 27.429535; 0.000000
3436; 28.429535; 0.000000
3437; 28.329535; 0.000000
3438; 29.329535; 0.000000
3439; 30.329535; 0.000000
3440; 31.329535; 0.000000
3441; 32.329536; 0.000000
3442; 33.329536; 0.000000
3443; 34.329536; 0.000000
3444; 35.329536; 0.000000
3445; 36.329536; 0.000000
3446; 37.329536; 0.000000
3447; 38.329536; 0.000000
3448; 39.329536; 0.000000
3449; 40.329536; 0.000000
3450; 41.329536; 0.000000
3451; 42.329536; 0.000000
3452; 43.329536; 0.000000
3453; 44.329536; 0.000000
3454; 45.329536; 0.000000
3455; 46.329536; 0.000000
3456; 47.329536; 0.000000
3457; 48.329536; 0.000000
3458; 49.329536; 0.000000
3459; 50.329536; 0.000000
3460; 51.329536; 0.000000
3461; 52.329536; 0.000000
3462; 53.329536; 0.000000
3463; 54.329536; 0.000000
3464; 55.329536; 0.000000
3465; 56.329536; 0.000000
3466; 57.329536; 0.000000
3467; 58.329536; 0.000000
3468; 59.329536; 0.000000
3469; 60.329536; 0.000000
3470; 61.329536; 0.000000
3471; 62.329536; 0.000000
3472; 63.329536; 0.000000
3473; 64.329536; 0.000000
3474; 65.329536; 0.000000
3475; 66.329536; 0.000000
3476; 67.329536; 0.000000
3477; 68.329536; 0.000000
3478; 69.329536; 0.000000
3479; 70.329536; 0.000000
3480; 71.329536; 0.000000
3481; 72.329536; 0.000000
3482; 73.329536; 0.000000
3483; 74.329536; 0.000000
3484; 75.329536; 0.000000
3485; 76.329536; 0.000000
3486; 77.329536; 0.000000
3487; 78.329536; 0.000000
3488; 79.329536; 0.000000
3489; 80.329536; 0.000000
3490; 81.329536; 0.000000
3491; 82.329536; 0.000000
3492; 83.329536; 0.000000
3493; 84.329536; 0.000000
3494; 85.329536; 0.000000
3495; 86.329536; 0.000000
3496; 87.329536; 0.000000
3497; 88.329536; 0.000000
3498; 89.329536; 0.000000
3499; 90.329536; 0.000000
3500; 91.329536; 0.000000
3501; 92.329536; 0.000000
3502; 93.329536; 0.000000
3503; 94.329536; 0.000000
3504; 95.329536; 0.000000
3505; 96.329536; 0.000000
3506; 97.329536; 0.000000
3507; 98.329536; 0.000000
3508; 99.329536; 0.000000
3509; 100.000000; 0.000000
3510; 99.900002; 0.000000
3511; 99.800003; 0.000000
3512; 100.000000; 0.000000
3513; 99.900002; 0.000000
3514; 100.000000; 0.000000
3515; 99.900002; 0.000000
3516; 100.000000; 0.000000
3517; 99.900002; 0.000000
3518; 99.800003; 0.000000
3519; 100.000000; 0.000000
3520; 99.900002; 0.000000
3521; 100.000000; 0.000000
3522; 99.900002; 0.000000
3523; 100.000000; 0.000000
3524; 99.900002; 0.000000
3525; 100.000000; 0.000000
3526; 99.900002; 0.000000
3527; 100.000000; 0.000000
3528; 99.900002; 0.000000
3529; 100.000000; 0.000000
3530; 99.900002; 0.000000
3531; 100.000000; 0.000000
3532; 99.900002; 0.000000
3533; 100.000000; 0.000000
3534; 99.900002; 0.000000
3535; 100.000000; 0.000000
3536; 99.900002; 0.000000
3537; 100.000000; 0.000000
3538; 99.900002; 0.000000
3539; 100.000000; 0.000000
3540; 99.900002; 0.000000
3541; 100.000000; 0.000000
3542; 99.900002; 0.000000
3543; 100.000000; 0.000000
3544; 99.900002; 0.000000
3545; 100.000000; 0.000000
3546; 99.900002; 0.000000
3547; 100.000000; 0.000000
3548; 99.900002; 0.000000
3549; 100.000000; 0.000000
3550; 99.900002; 0.000000
3551; 100.000000; 0.000000
3552; 99.900002; 0.000000
3553; 100.000000; 0.000000
3554; 99.900002; 0.000000
3555; 100.000000; 0.000000
3556; 99.900002; 0.000000
3557; 99.800003; 0.000000
3558; 99.700005; 0.000000
3559; 99.600006; 0.000000
3560; 99.500008; 0.000000
3561; 99.400009; 0.000000
3562; 99.300011; 0.000000
3563; 99.200012; 0.000000
3564; 99.100014; 0.000000
3565; 99.000015; 0.000000
3566; 98.900017; 0.000000
3567; 98.800018; 0.000000
3568; 98.700020; 0.000000
3569; 98.600021; 0.000000
3570; 98.500023; 0.000000
3571; 98.400024; 0.000000
3572; 98.300026; 0.000000
3573; 98.200027; 0.000000
3574; 98.100029; 0.000000
3575; 98.000031; 0.000000
3576; 97.900032; 0.000000
3577; 97.800034; 5.000000
3578; 97.700035; 10.000000
3579; 97.600037; 10.000000
3580; 97.500038; 10.000000
3581; 97.400040; 10.000000
3582; 97.300041; 10.000000
3583; 97.200043; 10.000000
3584; 97.100044; 10.000000
3585; 97.000046; 10.000000
3586; 96.900047; 10.000000
3587; 96.800049; 10.000000
3588; 96.700050; 10.000000
3589; 96.600052; 10.000000
3590; 96.500053; 10.000000
3591; 96.400055; 10.000000
3592; 96.300056; 10.000000
3593; 96.200058; 10.000000
3594; 96.100060; 10.000000
3595; 96.000061; 10.000000
3596; 95.900063; 10.000000
3597; 95.800064; 10.000000
3598; 95.700066; 10.000000
3599; 95.600067; 10.000000
3600; 95.500069; 10.000000
3601; 95.400070; 10.000000
3602; 96.400070; 10.000000
3603; 97.400070; 10.000000
3604; 98.400070; 10.000000
3605; 99.400070; 10.000000
3606; 100.000000; 10.000000
3607; 99.900002; 10.000000
3608; 99.800003; 10.000000
3609; 100.000000; 10.000000
3610; 99.900002; 10.000000
3611; 100.000000; 10.000000
3612; 99.900002; 10.000000
3613; 100.000000; 10.000000
3614; 99.900002; 10.000000
3615; 99.800003; 10.000000
3616; 100.000000; 10.000000
3617; 99.900002; 10.000000
3618; 100.000000; 10.000000
3619; 99.900002; 10.000000
3620; 100.000000; 10.000000
3621; 99.900002; 10.000000
3622; 100.000000; 10.000000
3623; 99.900002; 10.000000
3624; 100.000000; 10.000000
3625; 99.900002; 10.000000
3626; 100.000000; 10.000000
3627; 99.900002; 10.000000
3628; 100.000000; 10.000000
3629; 99.900002; 10.000000
3630; 100.000000; 10.000000
3631; 99.900002; 10.000000
3632; 100.000000; 10.000000
3633; 99.900002; 10.000000
3634; 99.800003; 10.000000
3635; 99.700005; 10.000000
3636; 99.600006; 10.000000
3637; 99.500008; 10.000000
3638; 99.400009; 10.000000
3639; 99.300011; 10.000000
3640; 99.200012; 10.000000
3641; 99.100014; 10.000000
3642; 99.000015; 10.000000
3643; 98.900017; 10.000000
3644; 98.800018; 10.000000
3645; 98.700020; 10.000000
3646; 98.600021; 10.000000
3647; 98.500023; 10.000000
3648; 98.400024; 10.000000
3649; 98.300026; 10.000000
3650; 98.200027; 10.000000
3651; 98.100029; 10.000000
3652; 98.000031; 10.000000
3653; 97.900032; 10.000000
3654; 97.800034; 10.000000
3655; 97.700035; 10.000000
3656; 97.600037; 10.000000
3657; 97.500038; 10.000000
3658; 97.400040; 10.000000
3659; 97.300041; 10.000000
3660; 97.200043; 10.000000
3661; 97.100044; 10.000000
3662; 97.000046; 10.000000
3663; 96.900047; 10.000000
3664; 96.800049; 10.000000
3665; 96.700050; 10.000000
3666; 96.600052; 10.000000
3667; 96.500053; 10.000000
3668; 96.400055; 10.000000
3669; 96.300056; 10.000000
3670; 96.200058; 10.000000
3671; 96.100060; 10.000000
3672; 96.000061; 10.000000
3673; 95.900063; 10.000000
3674; 95.800064; 10.000000
3675; 95.700066; 10.000000
3676; 95.600067; 10.000000
3677; 95.500069; 10.000000
3678; 95.400070; 10.000000
3679; 95.300072; 10.000000
3680; 95.200073; 10.000000
3681; 95.100075; 10.000000
3682; 95.000076; 10.000000
3683; 94.900078; 10.000000
3684; 94.800079; 10.000000
3685; 94.700081; 10.000000
3686; 94.600082; 10.000000
3687; 94.500084; 10.000000
3688; 94.400085; 10.000000
3689; 94.300087; 10.000000
3690; 94.200089; 10.000000
3691; 94.100090; 10.000000
3692; 94.000092; 10.000000
3693; 93.900093; 10.000000
3694; 93.800095; 10.000000
3695; 93.700096; 10.000000
3696; 93.600098; 10.000000
3697; 93.500099; 10.000000
3698; 93.400101; 10.000000
3699; 93.300102; 10.000000
3700; 93.200104; 10.000000
3701; 93.100105; 15.000000
3702; 93.000107; 20.000000
3703; 92.900108; 25.000000
3704; 92.800110; 25.000000
3705; 92.700111; 30.000000
3706; 92.600113; 35.000000
3707; 92.500114; 35.000000
3708; 92.400116; 35.000000
3709; 92.300117; 35.000000
3710; 92.200119; 35.000000
3711; 92.100121; 35.000000
3712; 92.000122; 35.000000
3713; 91.900124; 35.000000
3714; 91.800125; 35.000000
3715; 91.700127; 35.000000
3716; 91.600128; 35.000000
3717; 91.500130; 35.000000
3718; 91.400131; 35.000000
3719; 91.300133; 35.000000
3720; 91.200134; 35.000000
3721; 91.100136; 35.000000
3722; 91.000137; 35.000000
3723; 90.900139; 35.000000
3724; 90.800140; 35.000000
3725; 90.700142; 35.000000
3726; 90.600143; 35.000000
3727; 90.500145; 35.000000
3728; 90.400146; 35.000000
3729; 90.300148; 35.000000
3730; 90.200150; 35.000000
3731; 90.100151; 35.000000
3732; 90.000153; 35.000000
3733; 89.900154; 35.000000
3734; 89.800156; 35.000000
3735; 89.700157; 35.000000
3736; 89.600159; 35.000000
3737; 89.500160; 35.000000
3738; 89.400162; 35.000000
3739; 89.300163; 35.000000
3740; 89.200165; 35.000000
3741; 89.100166; 35.000000
3742; 89.000168; 35.000000
3743; 88.900169; 35.000000
3744; 88.800171; 35.000000
3745; 88.700172; 35.000000
3746; 88.600174; 35.000000
3747; 88.500175; 35.000000
3748; 88.400177; 35.000000
3749; 88.300179; 35.000000
3750; 88.200180; 35.000000
3751; 88.100182; 35.000000
3752; 88.000183; 35.000000
3753; 87.900185; 35.000000
3754; 87.800186; 35.000000
3755; 87.700188; 35.000000
3756; 87.600189; 35.000000
3757; 87.500191; 35.000000
3758; 87.400192; 35.000000
3759; 87.300194; 35.000000
3760; 87.200195; 35.000000
3761; 87.100197; 35.000000
3762; 87.000198; 35.000000
3763; 86.900200; 35.000000
3764; 86.800201; 35.000000
3765; 86.700203; 35.000000
3766; 86.600204; 35.000000
3767; 86.500206; 35.000000
3768; 86.400208; 35.000000
3769; 86.300209; 35.000000
3770; 86.200211; 35.000000
3771; 86.100212; 35.000000
3772; 86.000214; 35.000000
3773; 85.900215; 35.000000
3774; 85.800217; 35.000000
3775; 85.700218; 35.000000
3776; 85.600220; 35.000000
3777; 85.500221; 35.000000
3778; 85.400223; 35.000000
3779; 85.300224; 35.000000
3780; 85.200226; 35.000000
3781; 85.100227; 35.000000
3782; 85.000229; 35.000000
3783; 84.900230; 35.000000
3784; 84.800232; 35.000000
3785; 84.700233; 35.000000
3786; 84.600235; 35.000000
3787; 84.500237; 35.000000
3788; 84.400238; 35.000000
3789; 84.300240; 35.000000
3790; 84.200241; 35.000000
3791; 84.100243; 35.000000
3792; 84.000244; 35.000000
3793; 83.900246; 35.000000
3794; 83.800247; 35.000000
3795; 83.700249; 35.000000
3796; 83.600250; 35.000000
3797; 83.500252; 35.000000
3798; 83.400253; 35.000000
3799; 83.300255; 35.000000
3800; 83.200256; 35.000000
3801; 83.100258; 35.000000
3802; 83.000259; 35.000000
3803; 82.900261; 35.000000
3804; 82.800262; 35.000000
3805; 82.700264; 35.000000
3806; 82.600266; 35.000000
3807; 82.500267; 35.000000
3808; 82.400269; 35.000000
3809; 82.300270; 35.000000
3810; 82.200272; 35.000000
3811; 82.100273; 35.000000
3812; 82.000275; 35.000000
3813; 81.900276; 35.000000
3814; 81.800278; 35.000000
3815; 81.700279; 35.000000
3816; 81.600281; 35.000000
3817; 81.500282; 35.000000
3818; 81.400284; 35.000000
3819; 81.300285; 35.000000
3820; 81.200287; 35.000000
3821; 81.100288; 35.000000
3822; 81.000290; 35.000000
3823; 80.900291; 35.000000
3824; 80.800293; 35.000000
3825; 80.700294; 35.000000
3826; 80.600296; 35.000000
3827; 80.500298; 35.000000
3828; 80.400299; 35.000000
3829; 80.300301; 35.000000
3830; 80.200302; 35.000000
3831; 80.100304; 35.000000
3832; 80.000305; 35.000000
3833; 79.900307; 35.000000
3834; 79.800308; 35.000000
3835; 79.700310; 35.000000
3836; 79.600311; 35.000000
3837; 79.500313; 35.000000
3838; 79.400314; 35.000000
3839; 79.300316; 35.000000
3840; 79.200317; 35.000000
3841; 79.100319; 35.000000
3842; 79.000320; 35.000000
3843; 78.900322; 35.000000
3844; 78.800323; 35.000000
3845; 78.700325; 35.000000
3846; 78.600327; 35.000000
3847; 78.500328; 35.000000
3848; 78.400330; 35.000000
3849; 78.300331; 35.000000
3850; 78.200333; 35.000000
3851; 78.100334; 35.000000
3852; 78.000336; 35.000000
3853; 77.900337; 35.000000
3854; 77.800339; 35.000000
3855; 77.700340; 35.000000
3856; 77.700340; 34.500000
3857; 77.650337; 34.500000
3858; 77.650337; 34.000000
3859; 77.600334; 34.000000
3860; 77.600334; 33.500000
3861; 77.590332; 33.500000
3862; 77.590332; 33.000000
3863; 77.590332; 32.500000
3864; 77.590332; 32.000000
3865; 77.590332; 31.500000
3866; 77.590332; 31.000000
3867; 77.590332; 30.500000
3868; 77.590332; 30.000000
3869; 77.590332; 29.500000
3870; 77.590332; 29.000000
3871; 77.590332; 28.500000
3872; 77.590332; 28.000000
3873; 77.590332; 27.500000
3874; 77.590332; 27.000000
3875; 77.590332; 26.500000
3876; 77.590332; 26.000000
3877; 77.590332; 25.500000
3878; 77.590332; 25.000000
3879; 77.590332; 24.500000
3880; 77.590332; 24.000000
3881; 77.590332; 23.500000
